transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered,execution_type,decision_status,processed_at,timestamp,previous_failed_attempts,ai_recommendation,ai_priority,ai_fallback_used,guardrail_decision,action_executed,recovery_result,revenue_rescued
TXN005983,712.1,Network Error,0.7878,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN005985,460.06,Insufficient Funds,0.5412,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN005986,2218.11,Insufficient Funds,0.4028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN005988,840.08,Bank Timeout,0.7907,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN005990,454.86,Expired Card,0.2107,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN005992,516.44,Insufficient Funds,0.3862,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006000,1574.36,Network Error,0.5311,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006002,642.38,Network Error,0.7835,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006004,1625.39,Expired Card,0.1315,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006007,435.7,Network Error,0.6458,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006009,400.79,Authentication Failed,0.4536,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006011,1513.25,Expired Card,0.131,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006015,654.11,Network Error,0.7521,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006016,2491.93,Expired Card,0.1779,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006017,1324.37,Network Error,0.6807,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006019,2289.32,Expired Card,0.1436,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006020,2269.6,Authentication Failed,0.3685,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006021,350.06,Authentication Failed,0.4482,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006022,1673.77,Expired Card,0.2486,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006026,545.11,Network Error,0.773,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006032,862.34,Network Error,0.727,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006033,1662.02,Bank Timeout,0.6757,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006041,2663.19,Insufficient Funds,0.4724,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006050,1607.4,Insufficient Funds,0.4727,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006054,751.45,Bank Timeout,0.7218,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006060,1071.69,Network Error,0.8075,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006064,7131.24,Authentication Failed,0.5176,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006067,418.13,Authentication Failed,0.4973,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006069,794.62,Bank Timeout,0.6263,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006072,1237.5,Network Error,0.7313,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006073,708.69,Network Error,0.7748,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006080,609.6,Insufficient Funds,0.4728,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006085,1360.8,Bank Timeout,0.8369,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006090,427.85,Authentication Failed,0.3662,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006091,3116.98,Authentication Failed,0.3615,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006093,1514.19,Authentication Failed,0.5101,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006094,2253.43,Network Error,0.7887,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006096,820.61,Insufficient Funds,0.5458,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006098,683.13,Insufficient Funds,0.5643,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006100,772.9,Insufficient Funds,0.3985,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006105,617.81,Network Error,0.4905,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006106,1859.77,Insufficient Funds,0.5525,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006107,639.04,Network Error,0.6858,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006111,2777.44,Network Error,0.7445,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006115,2120.21,Expired Card,0.3403,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006116,1397.62,Bank Timeout,0.6067,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006119,4475.0,Insufficient Funds,0.5609,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006130,548.91,Insufficient Funds,0.5456,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006133,1204.27,Insufficient Funds,0.6679,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006136,2219.62,Insufficient Funds,0.562,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006138,1917.66,Network Error,0.8139,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006140,2054.19,Expired Card,0.1869,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006142,2346.82,Expired Card,0.1744,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006152,4176.81,Bank Timeout,0.5171,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006153,1499.71,Bank Timeout,0.556,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006159,1927.98,Authentication Failed,0.4068,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006161,254.23,Insufficient Funds,0.614,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006163,1112.26,Network Error,0.5506,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006168,4120.41,Expired Card,0.1437,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006169,349.13,Bank Timeout,0.7184,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006171,1005.26,Insufficient Funds,0.6192,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006172,230.42,Bank Timeout,0.7498,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006177,615.33,Insufficient Funds,0.5531,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006178,690.27,Insufficient Funds,0.5768,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006179,342.33,Expired Card,0.2925,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006184,787.62,Network Error,0.773,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006187,827.58,Insufficient Funds,0.5417,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006188,2336.83,Expired Card,0.1337,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006190,496.43,Bank Timeout,0.8117,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006196,1419.27,Expired Card,0.2073,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006197,1370.2,Bank Timeout,0.8512,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006205,1941.64,Expired Card,0.1395,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006206,1568.2,Authentication Failed,0.5028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006208,648.02,Bank Timeout,0.6265,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006210,1024.81,Insufficient Funds,0.4988,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006211,543.12,Authentication Failed,0.4138,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006212,5126.36,Bank Timeout,0.7682,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006214,567.01,Authentication Failed,0.4372,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006220,302.06,Network Error,0.7481,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006221,277.39,Network Error,0.6371,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006223,740.25,Bank Timeout,0.6041,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006230,827.57,Insufficient Funds,0.4757,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006231,675.84,Expired Card,0.1627,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006232,699.75,Network Error,0.7212,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006234,1058.24,Authentication Failed,0.3418,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006236,1474.07,Bank Timeout,0.8198,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006238,5493.34,Expired Card,0.3205,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006242,1109.02,Insufficient Funds,0.5123,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006253,709.44,Network Error,0.7691,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006265,577.47,Insufficient Funds,0.4099,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006267,2692.48,Insufficient Funds,0.639,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006271,902.46,Authentication Failed,0.3907,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006272,3709.66,Expired Card,0.2185,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006273,2296.81,Bank Timeout,0.8777,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006276,1898.9,Network Error,0.6786,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006281,3265.15,Bank Timeout,0.842,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006293,325.09,Authentication Failed,0.4577,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006295,3210.31,Network Error,0.6421,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006298,1508.07,Expired Card,0.2305,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006305,995.76,Authentication Failed,0.4055,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006306,484.99,Bank Timeout,0.7312,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006307,1875.21,Expired Card,0.0911,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006312,1456.11,Insufficient Funds,0.6172,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006313,1288.14,Authentication Failed,0.4338,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006316,543.64,Bank Timeout,0.8281,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006318,312.28,Bank Timeout,0.8202,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006324,3199.02,Bank Timeout,0.6746,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006325,2234.23,Network Error,0.7801,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006326,1194.56,Insufficient Funds,0.459,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006329,743.06,Authentication Failed,0.4534,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006330,2506.49,Bank Timeout,0.7379,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006332,558.1,Expired Card,0.0953,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006335,860.52,Bank Timeout,0.7193,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006337,2547.81,Authentication Failed,0.6293,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006339,1146.64,Expired Card,0.1892,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006343,3805.76,Network Error,0.704,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006344,851.55,Insufficient Funds,0.4449,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006352,456.89,Network Error,0.6951,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006353,5866.0,Insufficient Funds,0.5004,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006354,747.73,Network Error,0.7668,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006357,2121.56,Bank Timeout,0.8474,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006358,545.42,Insufficient Funds,0.4861,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006361,849.28,Expired Card,0.1593,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006364,2925.78,Bank Timeout,0.7136,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006365,402.46,Insufficient Funds,0.5383,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006369,2605.97,Insufficient Funds,0.6133,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006374,1278.05,Authentication Failed,0.5175,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006376,581.28,Network Error,0.4658,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006379,1997.48,Insufficient Funds,0.6849,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006383,2062.82,Network Error,0.6544,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006386,392.11,Authentication Failed,0.5042,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006387,1246.37,Expired Card,0.2158,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006388,1766.26,Authentication Failed,0.4653,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN006389,285.59,Bank Timeout,0.7186,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
